SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents,DebtRatio_Flag,TotalPastDue,IncomePerDependent,HighDebtRatio,DebtRatio_log,HasAnyLatePayment,AgeGroup_25-34,AgeGroup_35-44,AgeGroup_45-54,AgeGroup_55-64,AgeGroup_65+
0,42,0,0.777623,0,0,5040.0,2,0,0,1680.0,1,0.5752770786134024,0,False,True,False,False,False
0,34,1,0.40294,1,1,4625.0,0,0,3,4625.0,1,0.33857003470335906,1,True,False,False,False,False
0,55,1,0.339282,0,0,13000.0,2,0,1,4333.333333333333,0,0.2921336494639822,1,False,False,True,False,False
1,49,4,0.386367,0,0,7862.0,2,0,4,2620.6666666666665,1,0.326686656481615,1,False,False,True,False,False
0,76,0,0.013994,0,0,2500.0,0,0,0,2500.0,0,0.013896987991721647,0,False,False,False,False,True
1,40,0,0.30966,0,0,16529.599999999977,1,0,0,8264.799999999988,0,0.2697675615414775,0,False,True,False,False,False
0,56,1,0.054732,0,0,8166.0,0,0,1,8166.0,0,0.05328670622132248,1,False,False,False,True,False
0,76,0,0.439122,0,0,500.0,0,0,0,500.0,1,0.3640332054095013,0,False,False,False,False,True
1,38,0,0.0,0,0,1000.0,1,0,0,500.0,0,0.0,0,False,True,False,False,False
0,68,1,0.289893,0,0,7350.0,0,0,1,7350.0,0,0.2545592691969588,1,False,False,False,False,True
0,62,0,0.35081,0,0,7838.0,0,0,0,7838.0,0,0.30070441252230573,0,False,False,False,True,False
0,53,0,0.71991,0,0,5333.0,1,0,0,2666.5,1,0.5422719638749354,0,False,False,True,False,False
0,42,0,0.797626,0,0,1600.0,0,0,0,1600.0,1,0.5864669055138007,0,False,True,False,False,False
0,53,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,False,True,False,False
0,57,0,0.157574,0,0,4600.0,1,0,0,2300.0,0,0.14632643582028926,0,False,False,False,True,False
0,27,0,12.5,0,0,7.0,0,1,0,7.0,1,2.6026896854443837,0,True,False,False,False,False
0,33,0,0.063587,0,0,5000.0,0,0,0,5000.0,0,0.061647157671940365,0,True,False,False,False,False
0,57,0,0.59336,0,0,2800.0,0,0,0,2800.0,1,0.4658449940968765,0,False,False,False,True,False
1,61,2,0.354113,3,0,6175.0,0,0,5,6175.0,0,0.30314662743319576,1,False,False,False,True,False
0,59,0,0.903209,1,0,1900.0,0,0,1,1900.0,1,0.6435414088731095,1,False,False,False,True,False
0,51,0,0.929395,0,0,4333.0,2,0,0,1444.3333333333333,1,0.6572064822717419,0,False,False,True,False,False
1,33,0,0.237012,0,0,4176.0,0,0,0,4176.0,0,0.2126987942525457,0,True,False,False,False,False
1,42,2,0.603777,0,0,5400.0,2,0,2,1800.0,1,0.4723614723476921,1,False,True,False,False,False
0,46,0,0.330977,0,0,9900.0,2,0,0,3300.0,0,0.28591325902324877,0,False,False,True,False,False
1,60,1,2.646128,1,2,1200.0,2,0,4,400.0,1,1.2936657826067748,1,False,False,False,True,False
0,32,0,0.104661,0,0,4633.0,1,0,0,2316.5,0,0.09953850057053938,0,True,False,False,False,False
0,47,2,0.728263,0,0,4772.0,2,0,2,1590.6666666666667,1,0.547116857874834,1,False,False,True,False,False
1,37,0,0.215627,0,0,16529.599999999977,2,0,0,5509.866666666659,0,0.1952599930675366,0,False,True,False,False,False
0,69,0,0.148885,0,0,10000.0,0,0,0,10000.0,0,0.13879190682537546,0,False,False,False,False,True
1,40,1,0.31095,0,0,4958.0,1,0,1,2479.0,0,0.27075206522893513,1,False,True,False,False,False
0,39,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,True,False,False,False
1,51,2,1.068515,0,1,3750.0,0,0,3,3750.0,1,0.7268309585246534,1,False,False,True,False,False
1,38,0,0.975806,0,0,2975.0,0,0,0,2975.0,1,0.6809764163682354,0,False,True,False,False,False
1,43,0,0.969556,0,0,4072.0,0,0,0,4072.0,1,0.6778081366371881,0,False,True,False,False,False
1,26,0,1.92392,0,0,1550.0,0,0,0,1550.0,1,1.0729251817321246,0,True,False,False,False,False
0,32,0,0.229787,0,0,2584.0,4,0,0,516.8,0,0.2068409836568364,0,True,False,False,False,False
0,64,0,0.207159,0,0,5000.0,0,0,0,5000.0,0,0.18826966500541942,0,False,False,False,True,False
0,64,0,0.307615,0,0,6000.0,3,0,0,1500.0,0,0.26820486720010356,0,False,False,False,True,False
1,43,0,0.417264,0,0,6000.0,0,0,0,6000.0,1,0.348728252458898,0,False,True,False,False,False
1,55,1,0.563908,0,0,3950.0,0,0,1,3950.0,1,0.4471878168635359,1,False,False,True,False,False
1,60,0,0.417733,0,0,8830.0,0,0,0,8830.0,1,0.34905911700956843,0,False,False,False,True,False
0,47,0,3221.0,0,0,5166.0,0,1,0,5166.0,1,8.07775756373692,0,False,False,True,False,False
0,38,0,0.186241,0,0,6700.0,0,0,0,6700.0,0,0.1707894839796053,0,False,True,False,False,False
1,38,1,0.023324,0,0,2400.0,2,0,1,800.0,0,0.02305615236823125,1,False,True,False,False,False
1,63,1,3496.0,0,1,5166.0,0,1,2,5166.0,1,8.159660737063376,1,False,False,False,True,False
0,32,0,0.600966,2,1,6006.0,1,0,3,3003.0,1,0.4706071970620296,1,True,False,False,False,False
0,29,0,0.164292,0,0,3438.0,1,0,0,1719.0,0,0.15211317695589083,0,True,False,False,False,False
1,35,2,0.793259,1,2,2877.0,0,0,5,2877.0,1,0.5840346348323897,1,True,False,False,False,False
0,46,0,0.278322,0,0,9700.0,1,0,0,4850.0,0,0.24554828040124854,0,False,False,True,False,False
1,28,2,0.270332,1,0,2200.0,0,0,3,2200.0,0,0.23927828362978007,1,True,False,False,False,False
0,78,0,2.0,0,0,5166.0,0,0,0,5166.0,1,1.0986122886681096,0,False,False,False,False,True
0,76,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,False,False,False,True
0,66,0,64.0,0,0,5166.0,0,1,0,5166.0,1,4.174387269895637,0,False,False,False,False,True
0,51,1,0.496417,0,0,6000.0,3,0,1,1500.0,1,0.4030735840260933,1,False,False,True,False,False
1,45,0,0.138312,0,0,8046.0,2,0,0,2682.0,0,0.12954646332983705,0,False,True,False,False,False
0,54,0,0.409892,0,0,3800.0,2,0,0,1266.6666666666667,1,0.34351310571179217,0,False,False,True,False,False
0,72,0,0.387594,0,0,2401.0,0,0,0,2401.0,1,0.32757131209142526,0,False,False,False,False,True
0,53,1,3381.0,0,0,5166.0,0,1,1,5166.0,1,8.126222529458525,1,False,False,True,False,False
0,74,0,0.208185,0,0,5326.0,1,0,0,2663.0,0,0.18911923348238258,0,False,False,False,False,True
1,35,1,0.426429,0,0,6666.0,2,0,1,2222.0,1,0.3551741182630961,1,True,False,False,False,False
1,23,98,0.0,98,98,5166.0,0,0,294,5166.0,0,0.0,1,False,False,False,False,False
0,53,1,0.879524,0,0,4365.0,2,0,1,1455.0,1,0.6310185532941196,1,False,False,True,False,False
0,33,0,0.345219,0,0,6954.0,2,0,0,2318.0,0,0.2965568250780159,0,True,False,False,False,False
1,60,1,0.104137,1,0,4253.0,0,0,2,4253.0,0,0.09906403435875345,1,False,False,False,True,False
1,54,0,0.402727,0,0,4620.0,2,0,0,1540.0,1,0.338418199150238,0,False,False,True,False,False
0,52,0,0.396259,0,1,5720.0,0,0,1,5720.0,1,0.33379651721756265,1,False,False,True,False,False
0,57,0,0.123084,0,0,13632.0,0,0,0,13632.0,0,0.11607847260276348,0,False,False,False,True,False
0,73,0,536.0,0,0,0.0,1,1,0,0.0,1,6.285998094508865,0,False,False,False,False,True
0,57,0,2543.0,0,0,5166.0,1,1,0,2583.0,1,7.841492924460013,0,False,False,False,True,False
0,27,0,0.078051,0,0,4432.0,0,0,0,4432.0,0,0.07515478120075467,0,True,False,False,False,False
1,33,0,0.26994,0,0,4500.0,3,0,0,1125.0,0,0.23896965525997435,0,True,False,False,False,False
1,32,6,0.919081,0,1,1000.0,0,0,7,1000.0,1,0.651846425618874,1,True,False,False,False,False
0,76,0,0.009198,0,0,5435.0,0,0,0,5435.0,0,0.009155956015065102,0,False,False,False,False,True
0,59,0,0.17921,0,0,5088.0,0,0,0,5088.0,0,0.16484472274262185,0,False,False,False,True,False
0,54,0,0.783522,0,0,5473.0,3,0,0,1368.25,1,0.5785900610364968,0,False,False,True,False,False
0,27,0,0.052393,0,0,7500.0,0,0,0,7500.0,0,0.05106661869855761,0,True,False,False,False,False
1,25,1,0.270758,0,2,3600.0,1,0,3,1800.0,0,0.23961357281984483,1,False,False,False,False,False
0,54,0,0.243839,0,0,9616.0,1,0,0,4808.0,0,0.21820256471947375,0,False,False,True,False,False
1,42,1,0.083564,1,0,3254.0,4,0,2,650.8,0,0.08025560808555836,1,False,True,False,False,False
1,44,1,0.356858,0,0,750.0,0,0,1,750.0,0,0.30517173278335663,1,False,True,False,False,False
0,44,0,0.837454,0,0,4933.0,0,0,0,4933.0,1,0.6083809177778932,0,False,True,False,False,False
0,26,0,0.132747,0,0,2500.0,0,0,0,2500.0,0,0.12464565613962156,0,True,False,False,False,False
1,41,0,0.233278,3,1,4200.0,2,0,4,1400.0,0,0.20967566511074606,1,False,True,False,False,False
0,59,0,0.505888,0,0,4500.0,1,0,0,2250.0,1,0.4093827574222695,0,False,False,False,True,False
1,53,0,1513.0,0,0,5166.0,1,1,0,2583.0,1,7.322510433997394,0,False,False,True,False,False
0,40,0,973.0,0,0,5166.0,2,1,0,1722.0,1,6.881411303642535,0,False,True,False,False,False
1,44,0,0.350548,0,0,3833.0,0,0,0,3833.0,0,0.30051043601062416,0,False,True,False,False,False
1,30,0,0.15367,2,1,3500.0,0,0,3,3500.0,0,0.1429481653192649,1,True,False,False,False,False
0,30,0,0.253045,0,0,5417.0,2,0,0,1805.6666666666667,0,0.22557658907590947,0,True,False,False,False,False
1,31,1,0.275977,0,2,3300.0,2,0,3,1100.0,0,0.24371215968177454,1,True,False,False,False,False
1,59,2,0.000769,1,0,2600.0,0,0,3,2600.0,0,0.0007687044709981632,1,False,False,False,True,False
1,50,0,990.0,1,1,5166.0,0,1,2,5166.0,1,6.898714534329988,1,False,False,True,False,False
1,61,3,0.656664,0,2,4831.0,0,0,5,4831.0,1,0.5048059417811845,1,False,False,False,True,False
0,47,0,0.689211,0,0,3104.0,0,0,0,3104.0,1,0.5242615560147722,0,False,False,True,False,False
0,76,0,0.00312,0,0,4166.0,0,0,0,4166.0,0,0.00311514290014534,0,False,False,False,False,True
1,38,0,0.284777,1,0,7166.0,0,0,1,7166.0,0,0.2505851624311953,1,False,True,False,False,False
0,51,0,0.258196,0,0,7350.0,2,0,0,2450.0,0,0.22967894900392866,0,False,False,True,False,False
1,49,0,0.649902,0,0,16529.599999999977,0,0,0,16529.599999999977,1,0.5007158922092054,0,False,False,True,False,False
0,28,0,0.121581,0,0,6250.0,0,0,0,6250.0,0,0.1147392970691117,0,True,False,False,False,False
0,39,0,0.26534,0,0,5377.0,1,0,0,2688.5,0,0.23534086076959104,0,False,True,False,False,False
1,59,0,0.400037,0,0,5416.0,0,0,0,5416.0,1,0.33649866484341295,0,False,False,False,True,False
0,58,0,1559.0,0,0,5166.0,0,1,0,5166.0,1,7.352441100243583,0,False,False,False,True,False
1,31,3,0.735934,4,0,2665.0,0,0,7,2665.0,1,0.5515455970822598,1,True,False,False,False,False
0,51,0,0.136402,0,0,10600.0,2,0,0,3533.3333333333335,0,0.1278671309400289,0,False,False,True,False,False
0,60,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,False,False,True,False
1,59,0,0.453567,1,0,5200.0,0,0,1,5200.0,1,0.37402053558565757,1,False,False,False,True,False
1,45,1,0.423548,2,2,5800.0,0,0,5,5800.0,1,0.3531523468724113,1,False,True,False,False,False
1,59,1,0.223787,1,1,5893.0,1,0,3,2946.5,0,0.20195014933912242,1,False,False,False,True,False
0,50,0,0.418763,0,0,2941.0,0,0,0,2941.0,1,0.34978536520119047,0,False,False,True,False,False
0,59,0,0.0,0,0,5416.0,0,0,0,5416.0,0,0.0,0,False,False,False,True,False
1,42,0,0.145175,0,0,2279.0,3,0,0,569.75,0,0.13555746375554797,0,False,True,False,False,False
0,42,0,0.65455,0,0,4208.0,0,0,0,4208.0,1,0.5035290685333527,0,False,True,False,False,False
0,78,1,3496.0,1,0,5166.0,0,1,2,5166.0,1,8.159660737063376,1,False,False,False,False,True
0,49,0,0.147971,0,0,3770.0,0,0,0,3770.0,0,0.13799603625426024,0,False,False,True,False,False
1,50,0,0.795703,0,0,10890.0,0,0,0,10890.0,1,0.5853965887220018,0,False,False,True,False,False
0,67,0,1525.0,0,0,5166.0,0,1,0,5166.0,1,7.330405211844402,0,False,False,False,False,True
0,62,0,0.54527,0,0,12833.0,0,0,0,12833.0,1,0.43519865236298727,0,False,False,False,True,False
0,64,0,0.35113,0,0,5000.0,0,0,0,5000.0,0,0.30094127936723647,0,False,False,False,True,False
0,25,0,0.0,0,0,850.0,0,0,0,850.0,0,0.0,0,False,False,False,False,False
0,42,0,0.416226,0,0,7000.0,1,0,0,3500.0,1,0.3479955870558557,0,False,True,False,False,False
1,56,1,0.87953,0,1,4166.0,2,0,2,1388.6666666666667,1,0.6310217455866486,1,False,False,False,True,False
0,43,0,2.153559,0,0,3750.0,2,0,0,1250.0,1,1.1485316563170915,0,False,True,False,False,False
0,55,0,0.246135,0,0,9766.0,1,0,0,4883.0,0,0.2200467612056509,0,False,False,True,False,False
0,41,0,0.17496,0,0,10750.0,3,0,0,2687.5,0,0.16123410446346995,0,False,True,False,False,False
0,55,0,0.45211,0,0,5000.0,0,0,0,5000.0,1,0.3730176711089017,0,False,False,True,False,False
0,67,2,0.759262,0,0,7800.0,2,0,2,2600.0,1,0.5648944029297898,1,False,False,False,False,True
0,55,0,1.023302,0,0,4505.0,0,0,0,4505.0,1,0.7047308302866828,0,False,False,True,False,False
0,75,1,0.505867,0,0,2300.0,0,0,1,2300.0,1,0.4093688120648281,1,False,False,False,False,True
1,62,1,0.056441,2,1,3135.0,0,0,4,3135.0,0,0.05490571174412856,1,False,False,False,True,False
0,32,0,0.412867,1,1,1600.0,4,0,2,320.0,1,0.3456209732991561,1,True,False,False,False,False
0,78,0,0.014397,0,0,5000.0,0,0,0,5000.0,0,0.014294347283202058,0,False,False,False,False,True
0,57,0,0.491146,0,0,8583.0,0,0,0,8583.0,1,0.39954495184715133,0,False,False,False,True,False
0,82,0,2.0,0,0,5166.0,0,0,0,5166.0,1,1.0986122886681096,0,False,False,False,False,True
1,57,2,0.509574,1,1,4595.0,1,0,4,2297.5,1,0.4118274918184256,1,False,False,False,True,False
0,47,1,650.0,0,0,5166.0,0,1,1,5166.0,1,6.478509642208569,1,False,False,True,False,False
1,49,1,0.071451,4,1,3162.0,0,0,6,3162.0,0,0.06901380460118563,1,False,False,True,False,False
0,67,0,2715.0,0,0,5166.0,0,1,0,5166.0,1,7.906915488678587,0,False,False,False,False,True
0,38,0,0.55427,0,0,7259.0,1,0,0,3629.5,1,0.44100598202725627,0,False,True,False,False,False
0,55,0,0.701323,0,0,5443.0,0,0,0,5443.0,1,0.5314061836882227,0,False,False,True,False,False
0,31,0,0.588401,0,0,8500.0,0,0,0,8500.0,1,0.46272784983910265,0,True,False,False,False,False
0,27,2,0.070807,0,0,4250.0,1,0,2,2125.0,0,0.06841256981116536,1,True,False,False,False,False
0,82,0,0.0,0,0,5166.0,0,0,0,5166.0,0,0.0,0,False,False,False,False,True
0,37,0,0.374126,0,0,4861.0,2,0,0,1620.3333333333333,1,0.3178178926524579,0,False,True,False,False,False
0,51,0,0.356153,0,0,7361.0,2,0,0,2453.6666666666665,0,0.30465201501157557,0,False,False,True,False,False
1,60,6,0.682264,0,0,5000.0,0,0,6,5000.0,1,0.5201405052392075,1,False,False,False,True,False
1,54,2,1.196498,0,0,7480.0,2,0,2,2493.3333333333335,1,0.786864273893788,1,False,False,True,False,False
0,45,0,1815.0,0,0,5166.0,0,1,0,5166.0,1,7.504391559161238,0,False,True,False,False,False
0,21,0,0.0,0,0,1.0,0,0,0,1.0,0,0.0,0,False,False,False,False,False
0,49,0,0.133397,0,1,8335.0,1,0,1,4167.5,0,0.1252193178467554,1,False,False,True,False,False
0,43,0,0.230635,0,0,13800.0,2,0,0,4600.0,0,0.2075302963304976,0,False,True,False,False,False
1,40,0,2.688124,0,0,900.0,3,0,0,225.0,1,1.3051179276887748,0,False,True,False,False,False
0,64,0,0.137954,0,0,3000.0,0,0,0,3000.0,0,0.12923191309453785,0,False,False,False,True,False
0,57,0,0.299089,0,0,6034.0,1,0,0,3017.0,0,0.2616632495831934,0,False,False,False,True,False
0,42,0,0.683063,0,0,5000.0,2,0,0,1666.6666666666667,1,0.5206153476631461,0,False,True,False,False,False
1,41,6,0.506275,0,0,7250.0,3,0,6,1812.5,1,0.4096397156294644,1,False,True,False,False,False
0,56,0,0.006817,0,0,2786.0,0,0,0,2786.0,0,0.00679386931724145,0,False,False,False,True,False
0,64,0,99.0,0,0,5166.0,0,1,0,5166.0,1,4.605170185988092,0,False,False,False,True,False
0,50,0,0.297461,0,0,10750.0,2,0,0,3583.3333333333335,0,0.2604092778026936,0,False,False,True,False,False
0,54,0,1343.0,0,0,5166.0,0,1,0,5166.0,1,7.203405521083095,0,False,False,True,False,False
1,23,0,111.0,2,1,5166.0,0,1,3,5166.0,1,4.718498871295094,1,False,False,False,False,False
1,58,0,0.410528,0,0,6800.0,0,0,0,6800.0,1,0.3439641023795084,0,False,False,False,True,False
0,33,0,0.030296,0,0,8515.0,0,0,0,8515.0,0,0.029846139596989008,0,True,False,False,False,False
0,42,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,True,False,False,False
0,55,0,0.374363,0,0,10000.0,1,0,0,5000.0,1,0.31799035104729767,0,False,False,True,False,False
1,67,1,1.523252,0,0,3160.0,0,0,1,3160.0,1,0.9255485457650722,1,False,False,False,False,True
0,38,1,0.362213,1,1,3000.0,0,0,3,3000.0,0,0.30911058316524276,1,False,True,False,False,False
1,47,0,0.313666,2,1,3270.0,2,0,3,1090.0,0,0.2728217020592184,1,False,False,True,False,False
0,51,0,0.33449,0,0,6914.0,2,0,0,2304.6666666666665,0,0.28854919639112864,0,False,False,True,False,False
1,35,2,0.364641,0,0,3800.0,0,0,2,3800.0,0,0.3108913903823908,1,True,False,False,False,False
1,61,0,1.732326,0,0,2050.0,0,0,0,2050.0,1,1.005153261090435,0,False,False,False,True,False
1,62,0,0.153019,0,0,7900.0,0,0,0,7900.0,0,0.14238371990223297,0,False,False,False,True,False
1,59,0,1.168944,0,0,3000.0,1,0,0,1500.0,1,0.7742404131619682,0,False,False,False,True,False
1,37,0,0.268284,0,0,8900.0,3,0,0,2225.0,0,0.2376648056998384,0,False,True,False,False,False
1,42,1,1.131103,0,0,2600.0,2,0,1,866.6666666666666,1,0.7566396860638631,1,False,True,False,False,False
1,42,0,0.393144,1,0,7350.0,1,0,1,3675.0,1,0.33156306346786535,1,False,True,False,False,False
0,49,0,0.413862,0,0,12450.0,2,0,0,4150.0,1,0.34632496723779976,0,False,False,True,False,False
1,42,0,0.714066,0,0,1300.0,2,0,0,433.3333333333333,1,0.5388683258519713,0,False,True,False,False,False
1,50,3,0.191404,0,0,2000.0,3,0,3,500.0,0,0.1751324436014757,1,False,False,True,False,False
1,36,2,0.394921,0,1,5000.0,2,0,3,1666.6666666666667,1,0.3328377828453705,1,False,True,False,False,False
1,32,2,0.638593,0,0,3383.0,1,0,2,1691.5,1,0.493837946776992,1,True,False,False,False,False
0,60,0,0.198522,2,0,10416.0,2,0,2,3472.0,0,0.18108913100250926,1,False,False,False,True,False
0,66,0,185.0,0,0,5166.0,0,1,0,5166.0,1,5.225746673713202,0,False,False,False,False,True
0,73,0,0.006498,0,0,4000.0,0,0,0,4000.0,0,0.006476979011780572,0,False,False,False,False,True
0,60,0,0.267183,0,0,16529.599999999977,0,0,0,16529.599999999977,0,0.23679632658399663,0,False,False,False,True,False
1,31,0,0.145906,0,0,2857.0,0,0,0,2857.0,0,0.1361955904955503,0,True,False,False,False,False
1,49,1,0.253484,0,0,5380.0,2,0,1,1793.3333333333333,0,0.22592687427467537,1,False,False,True,False,False
0,61,0,0.0025,0,0,10000.0,1,0,0,5000.0,0,0.002496880198587199,0,False,False,False,True,False
1,58,0,0.414729,0,0,6666.0,0,0,0,6666.0,1,0.3469379933183831,0,False,False,False,True,False
0,49,2,0.026403,0,0,3900.0,0,0,2,3900.0,0,0.026060457152118684,1,False,False,True,False,False
0,78,0,0.262785,0,0,4516.0,0,0,0,4516.0,0,0.2333195992656143,0,False,False,False,False,True
0,41,0,0.321686,0,0,9300.0,0,0,0,9300.0,0,0.2789081943066694,0,False,True,False,False,False
1,26,0,0.1204,0,0,2200.0,0,0,0,2200.0,0,0.1136857644038164,0,True,False,False,False,False
1,60,0,0.148305,0,0,5427.0,1,0,0,2713.5,0,0.1382869420533501,0,False,False,False,True,False
1,63,1,0.106072,2,0,5467.0,0,0,3,5467.0,0,0.10081500043876986,1,False,False,False,True,False
1,47,0,0.221206,2,0,5573.0,2,0,2,1857.6666666666667,0,0.19983889506664704,1,False,False,True,False,False
1,42,2,0.581884,0,0,5000.0,0,0,2,5000.0,1,0.4586165417518765,1,False,True,False,False,False
0,37,0,0.513795,0,0,9314.0,0,0,0,9314.0,1,0.41461974294124726,0,False,True,False,False,False
0,54,0,0.260895,0,0,12000.0,2,0,0,4000.0,0,0.23182178626765704,0,False,False,True,False,False
0,59,0,0.423551,0,1,3243.0,0,0,1,3243.0,1,0.353154454280689,1,False,False,False,True,False
0,74,0,0.279016,0,0,1300.0,0,0,0,1300.0,0,0.2460910322917194,0,False,False,False,False,True
0,88,1,664.0,0,0,5166.0,0,1,1,5166.0,1,6.499787040655854,1,False,False,False,False,True
0,31,0,0.309669,0,0,10000.0,0,0,0,10000.0,0,0.26977443353044883,0,True,False,False,False,False
0,53,0,0.572932,1,0,5984.0,1,0,1,2992.0,1,0.45294139364394415,1,False,False,True,False,False
1,35,2,2323.0,3,1,5166.0,0,1,6,5166.0,1,7.751045117971802,1,True,False,False,False,False
1,54,0,0.375436,0,0,4583.0,1,0,0,2291.5,1,0.31877077176492813,0,False,False,True,False,False
0,48,0,0.446548,0,0,3750.0,0,0,0,3750.0,1,0.36918002842998254,0,False,False,True,False,False
0,69,0,0.008855,0,0,3500.0,0,0,0,3500.0,0,0.008816024404445457,0,False,False,False,False,True
0,25,0,291.0,0,0,5166.0,0,1,0,5166.0,1,5.676753802268282,0,False,False,False,False,False
1,55,0,0.151988,1,0,13000.0,1,0,1,6500.0,0,0.141489145552779,1,False,False,True,False,False
0,50,0,0.251479,0,0,12000.0,1,0,0,6000.0,0,0.22432605188474536,0,False,False,True,False,False
1,50,1,0.162361,1,0,10334.0,3,0,2,2583.5,0,0.15045328143785175,1,False,False,True,False,False
0,49,0,0.256432,0,0,4741.0,1,0,0,2370.5,0,0.22827595795367994,0,False,False,True,False,False
0,52,0,0.014993,0,0,2000.0,0,0,0,2000.0,0,0.014881715918245194,0,False,False,True,False,False
0,34,0,0.248242,0,0,6400.0,0,0,0,6400.0,0,0.22173616140548247,0,True,False,False,False,False
1,47,1,1.813375,0,1,4500.0,3,0,2,1125.0,1,1.034384830256623,1,False,False,True,False,False
0,46,0,0.292123,0,0,7667.0,2,0,0,2555.6666666666665,0,0.2562866020674499,0,False,False,True,False,False
1,34,0,0.95902,0,0,2000.0,0,0,0,2000.0,1,0.6724443482007435,0,True,False,False,False,False
1,37,0,0.005691,0,0,6500.0,0,0,0,6500.0,0,0.005674867437502505,0,False,True,False,False,False
0,31,0,0.004197,1,0,2620.0,2,0,1,873.3333333333334,0,0.00418821716130696,1,True,False,False,False,False
1,23,0,0.02114,1,1,1560.0,0,0,2,1560.0,0,0.020919650252503457,1,False,False,False,False,False
0,35,1,0.202949,0,0,4000.0,0,0,1,4000.0,0,0.18477604207892756,1,True,False,False,False,False
0,64,0,0.004832,0,0,5587.0,0,0,0,5587.0,0,0.0048203633584459425,0,False,False,False,True,False
0,90,0,0.0,0,0,5166.0,0,0,0,5166.0,0,0.0,0,False,False,False,False,True
1,46,1,0.768675,2,1,3600.0,3,0,4,900.0,1,0.5702306786835303,1,False,False,True,False,False
0,84,0,0.114952,0,0,2400.0,0,0,0,2400.0,0,0.10881135465807894,0,False,False,False,False,True
1,50,2,1896.0,0,0,5166.0,0,1,2,5166.0,1,7.5480289699350145,1,False,False,True,False,False
1,43,1,0.696328,0,0,5663.0,0,0,1,5663.0,1,0.528465914897487,1,False,True,False,False,False
1,42,0,0.0,0,0,5166.0,2,0,0,1722.0,0,0.0,0,False,True,False,False,False
0,39,0,911.0,0,0,5166.0,0,1,0,5166.0,1,6.815639990074331,0,False,True,False,False,False
1,68,1,0.342754,0,0,7500.0,0,0,1,7500.0,0,0.2947227287600819,1,False,False,False,False,True
0,39,0,0.203597,0,0,9228.0,0,0,0,9228.0,0,0.18531457324821407,0,False,True,False,False,False
0,77,0,90.0,0,0,5166.0,0,1,0,5166.0,1,4.51085950651685,0,False,False,False,False,True
